invoice_id,received_date,week_ending,channel,supplier_tier,processor_id,shift,month_end_period,invoice_amount_eur,error_flag,error_type,rework_minutes,days_to_pay
INV-000241,2026-06-03,2026-06-05,edi,tier_1_strategic,AP-05,late,0,4081.2,0,,0.0,22
INV-000242,2026-06-01,2026-06-05,edi,tier_1_strategic,AP-04,early,0,3421.54,1,duplicate,6.2,42
INV-000243,2026-06-02,2026-06-05,supplier_portal,tier_2_preferred,AP-05,early,0,4760.73,0,,0.0,26
INV-000244,2026-06-01,2026-06-05,supplier_portal,tier_2_preferred,AP-05,early,0,2664.02,0,,0.0,16
INV-000245,2026-06-05,2026-06-05,email_pdf,tier_3_tail,AP-06,late,0,3504.13,1,missing_po,11.2,27
INV-000246,2026-06-05,2026-06-05,email_pdf,tier_3_tail,AP-01,late,0,1860.48,0,,0.0,16
INV-000247,2026-06-02,2026-06-05,email_pdf,tier_1_strategic,AP-02,late,0,8321.36,0,,0.0,20
INV-000248,2026-06-02,2026-06-05,supplier_portal,tier_3_tail,AP-05,early,0,1131.03,0,,0.0,25
INV-000249,2026-06-02,2026-06-05,supplier_portal,tier_3_tail,AP-07,early,0,3461.16,0,,0.0,20
INV-000250,2026-06-03,2026-06-05,email_pdf,tier_2_preferred,AP-04,late,0,676.99,0,,0.0,27
INV-000251,2026-06-01,2026-06-05,edi,tier_3_tail,AP-02,early,0,757.93,0,,0.0,13
INV-000252,2026-06-01,2026-06-05,supplier_portal,tier_2_preferred,AP-07,early,0,1147.14,0,,0.0,20
INV-000253,2026-06-02,2026-06-05,supplier_portal,tier_3_tail,AP-03,early,0,2272.48,0,,0.0,17
INV-000254,2026-06-01,2026-06-05,edi,tier_2_preferred,AP-07,late,0,507.88,0,,0.0,16
INV-000255,2026-06-04,2026-06-05,supplier_portal,tier_1_strategic,AP-02,early,0,1352.19,0,,0.0,21
INV-000256,2026-06-01,2026-06-05,email_pdf,tier_1_strategic,AP-03,late,0,805.91,0,,0.0,21
INV-000257,2026-06-04,2026-06-05,edi,tier_2_preferred,AP-06,late,0,890.65,0,,0.0,23
INV-000258,2026-06-02,2026-06-05,email_pdf,tier_3_tail,AP-04,early,0,3583.62,0,,0.0,21
INV-000259,2026-06-01,2026-06-05,supplier_portal,tier_2_preferred,AP-05,late,0,2101.57,0,,0.0,17
INV-000260,2026-06-03,2026-06-05,email_pdf,tier_3_tail,AP-04,early,0,1670.92,0,,0.0,15
INV-000261,2026-06-05,2026-06-05,email_pdf,tier_2_preferred,AP-02,late,0,3342.13,0,,0.0,15
INV-000262,2026-06-01,2026-06-05,email_pdf,tier_3_tail,AP-06,late,0,5477.9,0,,0.0,24
INV-000263,2026-06-01,2026-06-05,supplier_portal,tier_2_preferred,AP-06,early,0,1016.01,0,,0.0,17
INV-000264,2026-06-02,2026-06-05,supplier_portal,tier_3_tail,AP-01,early,0,2241.96,1,missing_po,15.9,21
INV-000265,2026-06-05,2026-06-05,email_pdf,tier_1_strategic,AP-07,late,0,10670.83,0,,0.0,28
INV-000266,2026-06-04,2026-06-05,edi,tier_2_preferred,AP-04,early,0,687.09,0,,0.0,21
INV-000267,2026-06-01,2026-06-05,edi,tier_3_tail,AP-04,early,0,3823.98,0,,0.0,17
INV-000268,2026-06-01,2026-06-05,email_pdf,tier_2_preferred,AP-06,early,0,329.51,0,,0.0,22
INV-000269,2026-06-01,2026-06-05,email_pdf,tier_3_tail,AP-05,early,0,494.92,0,,0.0,17
INV-000270,2026-06-05,2026-06-05,supplier_portal,tier_2_preferred,AP-03,late,0,466.82,0,,0.0,24
INV-000271,2026-06-04,2026-06-05,email_pdf,tier_1_strategic,AP-05,early,0,2410.15,0,,0.0,9
INV-000272,2026-06-05,2026-06-05,email_pdf,tier_1_strategic,AP-01,early,0,3736.67,0,,0.0,21
INV-000273,2026-06-03,2026-06-05,edi,tier_2_preferred,AP-06,early,0,1678.45,0,,0.0,24
INV-000274,2026-06-01,2026-06-05,email_pdf,tier_3_tail,AP-03,late,0,2634.48,0,,0.0,16
INV-000275,2026-06-02,2026-06-05,supplier_portal,tier_3_tail,AP-05,late,0,5093.67,0,,0.0,19
INV-000276,2026-06-02,2026-06-05,email_pdf,tier_2_preferred,AP-07,early,0,4363.36,0,,0.0,15
INV-000277,2026-06-02,2026-06-05,supplier_portal,tier_2_preferred,AP-01,early,0,756.93,0,,0.0,18
INV-000278,2026-06-04,2026-06-05,email_pdf,tier_2_preferred,AP-05,late,0,671.82,1,price_mismatch,28.8,28
INV-000279,2026-06-01,2026-06-05,edi,tier_2_preferred,AP-07,early,0,2644.57,0,,0.0,20
INV-000280,2026-06-03,2026-06-05,supplier_portal,tier_3_tail,AP-05,early,0,1888.36,0,,0.0,22
INV-000281,2026-06-05,2026-06-05,email_pdf,tier_2_preferred,AP-04,late,0,2326.4,0,,0.0,24
INV-000282,2026-06-02,2026-06-05,email_pdf,tier_2_preferred,AP-03,early,0,2583.37,0,,0.0,15
INV-000283,2026-06-02,2026-06-05,email_pdf,tier_2_preferred,AP-06,late,0,2014.97,0,,0.0,16
INV-000284,2026-06-05,2026-06-05,supplier_portal,tier_2_preferred,AP-06,late,0,3372.46,1,missing_po,13.2,30
INV-000285,2026-06-03,2026-06-05,email_pdf,tier_3_tail,AP-04,early,0,903.46,0,,0.0,18
INV-000286,2026-06-02,2026-06-05,supplier_portal,tier_3_tail,AP-07,early,0,276.65,0,,0.0,17
INV-000287,2026-06-01,2026-06-05,email_pdf,tier_2_preferred,AP-06,early,0,2100.56,1,qty_mismatch,8.5,43
INV-000288,2026-06-04,2026-06-05,supplier_portal,tier_2_preferred,AP-03,late,0,3890.69,0,,0.0,14
INV-000289,2026-06-05,2026-06-05,email_pdf,tier_1_strategic,AP-02,early,0,1163.7,0,,0.0,12
INV-000290,2026-06-01,2026-06-05,supplier_portal,tier_2_preferred,AP-07,late,0,529.47,0,,0.0,16
INV-000291,2026-06-02,2026-06-05,email_pdf,tier_3_tail,AP-03,late,0,19410.29,0,,0.0,16
INV-000292,2026-06-05,2026-06-05,edi,tier_3_tail,AP-06,early,0,2769.78,0,,0.0,22
INV-000293,2026-06-04,2026-06-05,email_pdf,tier_2_preferred,AP-04,early,0,951.37,0,,0.0,20
INV-000294,2026-06-01,2026-06-05,email_pdf,tier_1_strategic,AP-06,early,0,945.77,0,,0.0,15
INV-000295,2026-06-04,2026-06-05,email_pdf,tier_2_preferred,AP-01,late,0,2417.56,0,,0.0,18
INV-000296,2026-06-03,2026-06-05,edi,tier_3_tail,AP-02,early,0,1307.78,0,,0.0,22
INV-000297,2026-06-05,2026-06-05,email_pdf,tier_2_preferred,AP-05,early,0,3958.03,1,missing_po,18.2,23
INV-000298,2026-06-03,2026-06-05,email_pdf,tier_2_preferred,AP-05,early,0,586.19,1,price_mismatch,15.2,36
INV-000299,2026-06-03,2026-06-05,email_pdf,tier_3_tail,AP-05,late,0,1167.0,1,price_mismatch,13.5,30
INV-000300,2026-06-02,2026-06-05,email_pdf,tier_3_tail,AP-03,early,0,348.74,0,,0.0,25
INV-000301,2026-06-03,2026-06-05,email_pdf,tier_3_tail,AP-01,early,0,2489.85,0,,0.0,16
INV-000302,2026-06-02,2026-06-05,supplier_portal,tier_3_tail,AP-03,late,0,1881.13,0,,0.0,20
INV-000303,2026-06-02,2026-06-05,email_pdf,tier_1_strategic,AP-03,late,0,1218.74,0,,0.0,16
INV-000304,2026-06-05,2026-06-05,supplier_portal,tier_2_preferred,AP-07,late,0,3701.65,0,,0.0,23
INV-000305,2026-06-01,2026-06-05,supplier_portal,tier_3_tail,AP-02,early,0,4301.87,0,,0.0,22
INV-000306,2026-06-04,2026-06-05,email_pdf,tier_1_strategic,AP-05,early,0,1967.05,0,,0.0,17
INV-000307,2026-06-05,2026-06-05,edi,tier_2_preferred,AP-04,early,0,2439.93,0,,0.0,15
INV-000308,2026-06-03,2026-06-05,supplier_portal,tier_1_strategic,AP-05,early,0,1133.34,0,,0.0,13
INV-000309,2026-06-05,2026-06-05,supplier_portal,tier_3_tail,AP-07,late,0,11216.52,0,,0.0,17
INV-000310,2026-06-03,2026-06-05,email_pdf,tier_1_strategic,AP-07,early,0,1361.9,1,missing_po,11.8,33
INV-000311,2026-06-04,2026-06-05,email_pdf,tier_2_preferred,AP-06,late,0,2393.7,0,,0.0,18
INV-000312,2026-06-05,2026-06-05,supplier_portal,tier_3_tail,AP-05,early,0,1332.04,0,,0.0,10
INV-000313,2026-06-04,2026-06-05,edi,tier_3_tail,AP-02,early,0,868.53,0,,0.0,16
INV-000314,2026-06-03,2026-06-05,email_pdf,tier_2_preferred,AP-02,early,0,1160.99,0,,0.0,18
INV-000315,2026-06-01,2026-06-05,supplier_portal,tier_2_preferred,AP-02,early,0,4845.72,0,,0.0,22
INV-000316,2026-06-05,2026-06-05,supplier_portal,tier_2_preferred,AP-05,late,0,2208.74,0,,0.0,15
INV-000317,2026-06-01,2026-06-05,email_pdf,tier_2_preferred,AP-05,early,0,2234.19,0,,0.0,20
INV-000318,2026-06-04,2026-06-05,edi,tier_2_preferred,AP-07,early,0,5308.16,0,,0.0,12
INV-000319,2026-06-01,2026-06-05,supplier_portal,tier_2_preferred,AP-03,late,0,2913.35,0,,0.0,16
INV-000320,2026-06-04,2026-06-05,edi,tier_2_preferred,AP-06,late,0,1188.03,0,,0.0,20
INV-000321,2026-06-04,2026-06-05,supplier_portal,tier_2_preferred,AP-07,early,0,4066.96,0,,0.0,20
INV-000322,2026-06-02,2026-06-05,edi,tier_3_tail,AP-05,late,0,1509.76,0,,0.0,15
INV-000323,2026-06-05,2026-06-05,supplier_portal,tier_3_tail,AP-02,early,0,1919.91,0,,0.0,14
INV-000324,2026-06-05,2026-06-05,edi,tier_1_strategic,AP-05,early,0,1564.21,0,,0.0,19
INV-000325,2026-06-02,2026-06-05,edi,tier_2_preferred,AP-01,early,0,2428.95,0,,0.0,21
INV-000326,2026-06-02,2026-06-05,supplier_portal,tier_1_strategic,AP-02,early,0,2146.76,0,,0.0,22
INV-000327,2026-06-04,2026-06-05,email_pdf,tier_1_strategic,AP-01,late,0,3440.81,0,,0.0,20
INV-000328,2026-06-01,2026-06-05,email_pdf,tier_3_tail,AP-02,late,0,525.43,0,,0.0,19
INV-000329,2026-06-02,2026-06-05,supplier_portal,tier_2_preferred,AP-02,late,0,4174.39,0,,0.0,12
INV-000330,2026-06-03,2026-06-05,email_pdf,tier_1_strategic,AP-02,late,0,1155.16,1,tax_code,14.1,42
INV-000331,2026-06-02,2026-06-05,supplier_portal,tier_2_preferred,AP-06,early,0,2950.27,1,tax_code,6.3,26
INV-000332,2026-06-03,2026-06-05,email_pdf,tier_3_tail,AP-01,late,0,2626.14,0,,0.0,15
INV-000333,2026-06-01,2026-06-05,supplier_portal,tier_1_strategic,AP-04,early,0,3222.25,0,,0.0,11
INV-000334,2026-06-01,2026-06-05,email_pdf,tier_2_preferred,AP-03,early,0,2627.17,1,missing_po,10.9,21
INV-000335,2026-06-02,2026-06-05,supplier_portal,tier_2_preferred,AP-05,late,0,3301.56,0,,0.0,18
INV-000336,2026-06-05,2026-06-05,email_pdf,tier_3_tail,AP-06,early,0,2472.24,0,,0.0,17
INV-000337,2026-06-04,2026-06-05,supplier_portal,tier_2_preferred,AP-07,late,0,7440.75,1,tax_code,10.1,30
INV-000338,2026-06-02,2026-06-05,email_pdf,tier_3_tail,AP-06,early,0,1951.42,0,,0.0,18
INV-000339,2026-06-03,2026-06-05,email_pdf,tier_3_tail,AP-02,early,0,4404.61,1,price_mismatch,9.4,40
INV-000340,2026-06-05,2026-06-05,supplier_portal,tier_3_tail,AP-03,early,0,1821.64,0,,0.0,19
INV-000341,2026-06-03,2026-06-05,edi,tier_3_tail,AP-04,late,0,6075.95,0,,0.0,17
INV-000342,2026-06-04,2026-06-05,email_pdf,tier_2_preferred,AP-04,late,0,11753.12,0,,0.0,16
INV-000343,2026-06-02,2026-06-05,email_pdf,tier_2_preferred,AP-05,early,0,1234.55,0,,0.0,17
INV-000344,2026-06-02,2026-06-05,email_pdf,tier_3_tail,AP-02,late,0,1910.01,1,missing_po,13.7,14
INV-000345,2026-06-04,2026-06-05,email_pdf,tier_3_tail,AP-07,late,0,1307.85,1,price_mismatch,11.4,45
INV-000346,2026-06-02,2026-06-05,supplier_portal,tier_3_tail,AP-05,early,0,8659.67,0,,0.0,17
INV-000347,2026-06-03,2026-06-05,email_pdf,tier_2_preferred,AP-07,late,0,1311.46,0,,0.0,19
INV-000348,2026-06-01,2026-06-05,supplier_portal,tier_2_preferred,AP-07,early,0,2507.99,0,,0.0,15
INV-000349,2026-06-03,2026-06-05,supplier_portal,tier_2_preferred,AP-01,early,0,1774.21,0,,0.0,19
INV-000350,2026-06-05,2026-06-05,email_pdf,tier_3_tail,AP-07,early,0,1375.98,0,,0.0,15
INV-000351,2026-06-05,2026-06-05,email_pdf,tier_1_strategic,AP-02,early,0,519.58,0,,0.0,14
INV-000352,2026-06-04,2026-06-05,email_pdf,tier_1_strategic,AP-02,early,0,2646.12,1,missing_approval,28.2,16
INV-000353,2026-06-05,2026-06-05,email_pdf,tier_2_preferred,AP-04,early,0,5926.74,0,,0.0,15
INV-000354,2026-06-05,2026-06-05,edi,tier_3_tail,AP-07,late,0,416.96,0,,0.0,17
INV-000355,2026-06-01,2026-06-05,supplier_portal,tier_2_preferred,AP-06,early,0,542.92,0,,0.0,23
INV-000356,2026-06-04,2026-06-05,email_pdf,tier_2_preferred,AP-05,late,0,2310.03,1,missing_po,15.7,21
INV-000357,2026-06-05,2026-06-05,supplier_portal,tier_2_preferred,AP-05,late,0,1886.8,0,,0.0,17
INV-000358,2026-06-02,2026-06-05,email_pdf,tier_2_preferred,AP-05,late,0,6304.03,0,,0.0,17
INV-000359,2026-06-01,2026-06-05,email_pdf,tier_2_preferred,AP-02,late,0,2105.54,0,,0.0,16
INV-000360,2026-06-02,2026-06-05,supplier_portal,tier_3_tail,AP-03,early,0,760.23,0,,0.0,23
INV-000361,2026-06-03,2026-06-05,edi,tier_2_preferred,AP-05,late,0,4917.11,0,,0.0,19
INV-000362,2026-06-02,2026-06-05,email_pdf,tier_2_preferred,AP-02,late,0,6518.43,0,,0.0,15
INV-000363,2026-06-04,2026-06-05,email_pdf,tier_3_tail,AP-07,late,0,2051.73,1,missing_po,17.9,39
INV-000364,2026-06-02,2026-06-05,supplier_portal,tier_1_strategic,AP-01,early,0,12940.47,0,,0.0,13
INV-000365,2026-06-01,2026-06-05,email_pdf,tier_3_tail,AP-02,late,0,1558.03,0,,0.0,16
INV-000366,2026-06-04,2026-06-05,email_pdf,tier_2_preferred,AP-05,late,0,1555.52,1,missing_po,16.2,12
INV-000367,2026-06-04,2026-06-05,supplier_portal,tier_2_preferred,AP-06,late,0,775.94,0,,0.0,16
INV-000368,2026-06-04,2026-06-05,edi,tier_2_preferred,AP-03,early,0,722.0,0,,0.0,22
INV-000369,2026-06-05,2026-06-05,email_pdf,tier_2_preferred,AP-07,early,0,2880.19,0,,0.0,15
INV-000370,2026-06-04,2026-06-05,supplier_portal,tier_2_preferred,AP-02,late,0,763.75,0,,0.0,22
INV-000371,2026-06-05,2026-06-05,supplier_portal,tier_2_preferred,AP-06,early,0,2160.92,0,,0.0,10
INV-000372,2026-06-04,2026-06-05,supplier_portal,tier_2_preferred,AP-05,late,0,450.83,0,,0.0,20
INV-000373,2026-06-02,2026-06-05,supplier_portal,tier_2_preferred,AP-05,early,0,10207.3,0,,0.0,22
INV-000374,2026-06-02,2026-06-05,email_pdf,tier_1_strategic,AP-03,late,0,2528.02,0,,0.0,12
INV-000375,2026-06-03,2026-06-05,email_pdf,tier_2_preferred,AP-04,late,0,684.04,0,,0.0,12
INV-000376,2026-06-03,2026-06-05,supplier_portal,tier_2_preferred,AP-07,early,0,7512.19,0,,0.0,18
INV-000377,2026-06-03,2026-06-05,edi,tier_1_strategic,AP-02,late,0,733.22,0,,0.0,26
INV-000378,2026-06-01,2026-06-05,supplier_portal,tier_3_tail,AP-06,early,0,1802.43,0,,0.0,16
INV-000379,2026-06-02,2026-06-05,supplier_portal,tier_1_strategic,AP-04,late,0,6482.93,0,,0.0,24
INV-000380,2026-06-02,2026-06-05,email_pdf,tier_1_strategic,AP-01,late,0,442.36,0,,0.0,7
INV-000381,2026-06-03,2026-06-05,supplier_portal,tier_1_strategic,AP-04,early,0,2954.55,0,,0.0,19
INV-000382,2026-06-04,2026-06-05,edi,tier_1_strategic,AP-02,early,0,1793.32,0,,0.0,18
INV-000383,2026-06-04,2026-06-05,email_pdf,tier_1_strategic,AP-05,late,0,951.56,0,,0.0,25
INV-000384,2026-06-05,2026-06-05,email_pdf,tier_2_preferred,AP-01,early,0,4324.98,0,,0.0,21
INV-000385,2026-06-03,2026-06-05,edi,tier_1_strategic,AP-02,late,0,7534.36,0,,0.0,15
INV-000386,2026-06-03,2026-06-05,edi,tier_2_preferred,AP-03,early,0,2325.42,0,,0.0,17
INV-000387,2026-06-04,2026-06-05,email_pdf,tier_2_preferred,AP-06,early,0,24993.48,0,,0.0,19
INV-000388,2026-06-03,2026-06-05,email_pdf,tier_3_tail,AP-02,early,0,1342.3,0,,0.0,20
INV-000389,2026-06-04,2026-06-05,email_pdf,tier_1_strategic,AP-04,early,0,2296.89,0,,0.0,17
INV-000390,2026-06-04,2026-06-05,email_pdf,tier_1_strategic,AP-07,early,0,1092.24,0,,0.0,17
INV-000391,2026-06-04,2026-06-05,edi,tier_1_strategic,AP-05,late,0,4143.65,0,,0.0,14
INV-000392,2026-06-01,2026-06-05,email_pdf,tier_3_tail,AP-03,late,0,1289.34,0,,0.0,20
INV-000393,2026-06-01,2026-06-05,email_pdf,tier_3_tail,AP-04,early,0,706.43,1,missing_po,27.4,18
INV-000394,2026-06-02,2026-06-05,supplier_portal,tier_2_preferred,AP-03,late,0,670.97,0,,0.0,16
INV-000395,2026-06-05,2026-06-05,edi,tier_3_tail,AP-02,late,0,940.8,0,,0.0,23
INV-000396,2026-06-03,2026-06-05,email_pdf,tier_2_preferred,AP-05,late,0,1902.89,0,,0.0,25
INV-000397,2026-06-04,2026-06-05,supplier_portal,tier_2_preferred,AP-05,early,0,11046.99,0,,0.0,22
INV-000398,2026-06-02,2026-06-05,email_pdf,tier_2_preferred,AP-05,early,0,2950.35,0,,0.0,18
INV-000399,2026-06-03,2026-06-05,email_pdf,tier_1_strategic,AP-02,early,0,5570.01,0,,0.0,17
INV-000400,2026-06-05,2026-06-05,email_pdf,tier_3_tail,AP-06,early,0,1280.86,0,,0.0,23
INV-000401,2026-06-03,2026-06-05,edi,tier_2_preferred,AP-01,late,0,1227.05,0,,0.0,14
INV-000402,2026-06-02,2026-06-05,email_pdf,tier_2_preferred,AP-02,late,0,12514.54,0,,0.0,17
INV-000403,2026-06-01,2026-06-05,edi,tier_1_strategic,AP-03,late,0,1210.85,0,,0.0,16
INV-000404,2026-06-01,2026-06-05,supplier_portal,tier_1_strategic,AP-06,late,0,2701.51,0,,0.0,13
INV-000405,2026-06-01,2026-06-05,edi,tier_2_preferred,AP-06,early,0,1191.75,0,,0.0,20
INV-000406,2026-06-02,2026-06-05,email_pdf,tier_2_preferred,AP-06,early,0,3133.71,0,,0.0,20
INV-000407,2026-06-02,2026-06-05,email_pdf,tier_1_strategic,AP-02,late,0,1634.12,0,,0.0,17
INV-000408,2026-06-02,2026-06-05,email_pdf,tier_1_strategic,AP-07,early,0,3500.38,1,price_mismatch,9.6,29
INV-000409,2026-06-01,2026-06-05,supplier_portal,tier_3_tail,AP-04,early,0,500.84,0,,0.0,20
INV-000410,2026-06-05,2026-06-05,supplier_portal,tier_2_preferred,AP-07,late,0,6512.64,0,,0.0,17
INV-000411,2026-06-03,2026-06-05,supplier_portal,tier_2_preferred,AP-06,late,0,2031.47,0,,0.0,19
INV-000412,2026-06-11,2026-06-12,supplier_portal,tier_2_preferred,AP-03,early,0,1939.06,0,,0.0,18
INV-000413,2026-06-10,2026-06-12,email_pdf,tier_2_preferred,AP-04,early,0,3969.29,0,,0.0,22
INV-000414,2026-06-12,2026-06-12,email_pdf,tier_3_tail,AP-03,early,0,1680.14,0,,0.0,21
INV-000415,2026-06-08,2026-06-12,supplier_portal,tier_2_preferred,AP-01,late,0,2580.59,0,,0.0,22
INV-000416,2026-06-09,2026-06-12,email_pdf,tier_2_preferred,AP-07,early,0,7585.79,0,,0.0,25
INV-000417,2026-06-08,2026-06-12,edi,tier_3_tail,AP-02,late,0,336.0,0,,0.0,13
INV-000418,2026-06-09,2026-06-12,supplier_portal,tier_2_preferred,AP-02,early,0,428.61,0,,0.0,16
INV-000419,2026-06-09,2026-06-12,edi,tier_2_preferred,AP-07,early,0,1145.99,0,,0.0,13
INV-000420,2026-06-09,2026-06-12,supplier_portal,tier_1_strategic,AP-03,early,0,629.31,0,,0.0,20
INV-000421,2026-06-09,2026-06-12,edi,tier_3_tail,AP-06,late,0,4997.17,0,,0.0,18
INV-000422,2026-06-09,2026-06-12,email_pdf,tier_2_preferred,AP-07,early,0,4865.44,0,,0.0,9
INV-000423,2026-06-10,2026-06-12,supplier_portal,tier_2_preferred,AP-07,early,0,1615.51,0,,0.0,17
INV-000424,2026-06-08,2026-06-12,email_pdf,tier_2_preferred,AP-07,early,0,6078.61,1,missing_po,25.4,23
INV-000425,2026-06-11,2026-06-12,email_pdf,tier_3_tail,AP-05,late,0,4533.08,0,,0.0,17
INV-000426,2026-06-08,2026-06-12,email_pdf,tier_2_preferred,AP-04,late,0,8746.11,0,,0.0,15
INV-000427,2026-06-10,2026-06-12,email_pdf,tier_3_tail,AP-02,late,0,2494.95,0,,0.0,15
INV-000428,2026-06-10,2026-06-12,edi,tier_2_preferred,AP-04,early,0,2636.79,0,,0.0,18
INV-000429,2026-06-10,2026-06-12,supplier_portal,tier_3_tail,AP-01,early,0,357.09,0,,0.0,21
INV-000430,2026-06-10,2026-06-12,supplier_portal,tier_2_preferred,AP-04,early,0,1002.1,0,,0.0,21
INV-000431,2026-06-10,2026-06-12,supplier_portal,tier_1_strategic,AP-05,early,0,1240.11,0,,0.0,14
INV-000432,2026-06-11,2026-06-12,edi,tier_2_preferred,AP-05,early,0,4726.24,0,,0.0,14
INV-000433,2026-06-11,2026-06-12,edi,tier_2_preferred,AP-02,early,0,3208.13,0,,0.0,19
INV-000434,2026-06-11,2026-06-12,edi,tier_3_tail,AP-06,late,0,1806.12,0,,0.0,21
INV-000435,2026-06-10,2026-06-12,edi,tier_3_tail,AP-03,early,0,1424.21,0,,0.0,16
INV-000436,2026-06-09,2026-06-12,supplier_portal,tier_3_tail,AP-02,early,0,3271.21,0,,0.0,20
INV-000437,2026-06-09,2026-06-12,email_pdf,tier_3_tail,AP-03,early,0,6207.38,0,,0.0,16
INV-000438,2026-06-08,2026-06-12,email_pdf,tier_3_tail,AP-01,early,0,1113.72,0,,0.0,20
INV-000439,2026-06-09,2026-06-12,edi,tier_2_preferred,AP-03,late,0,2518.46,0,,0.0,12
INV-000440,2026-06-09,2026-06-12,email_pdf,tier_2_preferred,AP-03,late,0,1968.21,0,,0.0,22
INV-000441,2026-06-10,2026-06-12,email_pdf,tier_2_preferred,AP-04,late,0,2467.52,0,,0.0,21
INV-000442,2026-06-10,2026-06-12,edi,tier_1_strategic,AP-03,late,0,2138.55,0,,0.0,24
INV-000443,2026-06-08,2026-06-12,supplier_portal,tier_1_strategic,AP-06,early,0,6021.99,0,,0.0,12
INV-000444,2026-06-08,2026-06-12,email_pdf,tier_1_strategic,AP-02,early,0,4867.13,0,,0.0,27
INV-000445,2026-06-12,2026-06-12,email_pdf,tier_3_tail,AP-02,early,0,1939.27,1,qty_mismatch,17.4,33
INV-000446,2026-06-09,2026-06-12,supplier_portal,tier_3_tail,AP-05,early,0,3890.72,0,,0.0,31
INV-000447,2026-06-12,2026-06-12,supplier_portal,tier_2_preferred,AP-01,late,0,2555.87,0,,0.0,16
INV-000448,2026-06-08,2026-06-12,email_pdf,tier_2_preferred,AP-06,early,0,2740.38,0,,0.0,12
INV-000449,2026-06-10,2026-06-12,edi,tier_1_strategic,AP-03,early,0,4208.08,0,,0.0,28
INV-000450,2026-06-09,2026-06-12,email_pdf,tier_2_preferred,AP-01,early,0,706.84,0,,0.0,12
INV-000451,2026-06-12,2026-06-12,email_pdf,tier_2_preferred,AP-02,late,0,1624.51,0,,0.0,26
INV-000452,2026-06-10,2026-06-12,supplier_portal,tier_3_tail,AP-07,early,0,3125.2,0,,0.0,19
INV-000453,2026-06-10,2026-06-12,edi,tier_2_preferred,AP-05,early,0,1061.03,0,,0.0,22
INV-000454,2026-06-08,2026-06-12,email_pdf,tier_3_tail,AP-06,early,0,1609.14,0,,0.0,11
INV-000455,2026-06-09,2026-06-12,email_pdf,tier_1_strategic,AP-06,early,0,8251.77,0,,0.0,18
INV-000456,2026-06-08,2026-06-12,edi,tier_3_tail,AP-06,late,0,1257.43,0,,0.0,13
INV-000457,2026-06-10,2026-06-12,supplier_portal,tier_1_strategic,AP-04,late,0,2349.57,0,,0.0,14
INV-000458,2026-06-08,2026-06-12,email_pdf,tier_2_preferred,AP-06,late,0,1711.48,0,,0.0,17
INV-000459,2026-06-11,2026-06-12,email_pdf,tier_1_strategic,AP-03,early,0,2964.5,0,,0.0,24
INV-000460,2026-06-08,2026-06-12,supplier_portal,tier_1_strategic,AP-04,late,0,4214.03,0,,0.0,28
INV-000461,2026-06-11,2026-06-12,email_pdf,tier_1_strategic,AP-01,late,0,1002.8,0,,0.0,17
INV-000462,2026-06-08,2026-06-12,email_pdf,tier_3_tail,AP-03,late,0,2268.16,0,,0.0,15
INV-000463,2026-06-11,2026-06-12,email_pdf,tier_1_strategic,AP-04,late,0,8499.54,0,,0.0,19
INV-000464,2026-06-09,2026-06-12,supplier_portal,tier_2_preferred,AP-01,early,0,2363.13,0,,0.0,19
INV-000465,2026-06-08,2026-06-12,edi,tier_1_strategic,AP-04,late,0,1282.27,0,,0.0,25
INV-000466,2026-06-10,2026-06-12,supplier_portal,tier_2_preferred,AP-01,early,0,1654.96,0,,0.0,20
INV-000467,2026-06-11,2026-06-12,edi,tier_1_strategic,AP-05,early,0,1671.74,0,,0.0,16
INV-000468,2026-06-12,2026-06-12,email_pdf,tier_1_strategic,AP-03,late,0,1452.67,0,,0.0,17
INV-000469,2026-06-09,2026-06-12,email_pdf,tier_2_preferred,AP-03,early,0,2738.66,0,,0.0,14
INV-000470,2026-06-09,2026-06-12,supplier_portal,tier_1_strategic,AP-02,late,0,3943.4,0,,0.0,22
INV-000471,2026-06-08,2026-06-12,email_pdf,tier_3_tail,AP-06,late,0,315.99,0,,0.0,17
INV-000472,2026-06-08,2026-06-12,supplier_portal,tier_2_preferred,AP-07,early,0,633.92,0,,0.0,18
INV-000473,2026-06-09,2026-06-12,edi,tier_1_strategic,AP-01,early,0,2626.54,0,,0.0,19
INV-000474,2026-06-10,2026-06-12,email_pdf,tier_1_strategic,AP-06,late,0,1453.39,0,,0.0,20
INV-000475,2026-06-11,2026-06-12,supplier_portal,tier_2_preferred,AP-01,early,0,2732.57,0,,0.0,27
INV-000476,2026-06-11,2026-06-12,edi,tier_1_strategic,AP-05,early,0,10411.33,0,,0.0,15
INV-000477,2026-06-11,2026-06-12,email_pdf,tier_2_preferred,AP-03,early,0,612.81,1,missing_po,26.7,24
INV-000478,2026-06-08,2026-06-12,email_pdf,tier_3_tail,AP-03,early,0,2768.23,0,,0.0,7
INV-000479,2026-06-12,2026-06-12,edi,tier_3_tail,AP-06,early,0,1154.62,0,,0.0,14
INV-000480,2026-06-10,2026-06-12,email_pdf,tier_1_strategic,AP-03,late,0,1432.39,0,,0.0,15
INV-000481,2026-06-10,2026-06-12,edi,tier_1_strategic,AP-05,early,0,800.59,0,,0.0,17
